# Simulation 9 (Up to date)
# 489 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (20.1 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
0.47103,32.709,137.77,267.05,137.83,267.56,0.5662,-5.2961e-5,0.5662,-0.0053594,3.9145,16.668,28.61,-80.6,9.7921,0.23585,-3.5083e-6,13.206,-0.028062,208.15,17.913,0.0058358,6.7182e-5,43.143,36.086,1.6971,0.40527,5216961,67.488,9.7763,0.61993,0.62003,0.30108,0.17749,0.14135,0.046919,0.079421,-3.7151e-4,0,0,0,0,2.2738e-4,0.017649,4.158,13.579,87.285,-0.003178,NaN,14.787,1009.4,340.26,0.0078245,0.010959
0.47885,33.795,139.86,265.5,139.91,265.88,0.59731,-5.3689e-5,0.59731,-0.00515,4.0352,14.074,28.61,-80.6,9.7921,0.10291,-3.7815e-6,16.143,-0.04007,207.92,17.684,0.0058304,6.7158e-5,43.192,36.07,1.713,0.41142,5295576,67.378,10.088,0.62087,0.62089,0.30093,0.17794,0.142,0.020427,0.035065,-3.972e-4,0,0,0,0,3.2972e-4,0.017916,4.158,13.579,87.401,-0.0054105,NaN,14.78,1009.3,340.26,0.011737,0.011149
0.49059,35.455,142.96,263.09,143.02,263.27,0.64554,-5.5222e-5,0.64554,-0.0049013,4.1756,9.8162,28.61,-80.6,9.7921,0.099737,-3.7873e-6,-16.087,-0.029641,207.59,17.356,0.0058226,6.7124e-5,43.205,36.046,1.7218,0.42057,5412578,67.22,10.564,0.6223,0.62232,0.30069,0.17862,0.14299,0.019826,0.034933,-2.0373e-4,0,0,0,0,-3.1335e-4,0.018314,4.158,13.579,87.596,-0.0057435,NaN,14.77,1009.1,340.25,0.016487,0.011371
0.50707,37.847,147.28,259.43,147.34,259.49,0.71547,-5.8444e-5,0.71547,-0.0046802,4.297,5.4606,28.61,-80.6,9.7921,0.27888,-3.6829e-6,-7.6775,-0.0079373,207.12,16.884,0.0058113,6.7074e-5,43.166,36.011,1.7207,0.43328,5574961,67.096,11.248,0.62435,0.6245,0.30036,0.17958,0.14441,0.055813,0.096182,-4.1812e-4,0,0,0,0,-6.7247e-5,0.018868,4.158,13.579,87.801,-0.0057784,NaN,14.754,1008.8,340.24,0.0056325,0.011566
0.51271,38.681,148.74,258.89,148.81,258.94,0.73976,-5.9751e-5,0.73976,-0.0046278,4.3261,4.9234,28.61,-80.6,9.7921,0.29331,-4.1454e-6,-3.4777,-0.0017215,206.75,16.514,0.0058024,6.7035e-5,43.167,35.984,1.7276,0.43758,5629883,67.035,11.484,0.62505,0.62522,0.30025,0.17992,0.14489,0.058771,0.10162,3.4719e-4,0,0,0,0,-1.3529e-5,0.019055,4.158,13.579,87.833,-0.0055462,NaN,14.749,1008.7,340.24,0.0052194,0.011785
0.51793,39.461,150.09,257.47,150.16,257.52,0.76241,-6.1038e-5,0.76241,-0.0045871,4.3515,4.8837,28.61,-80.6,9.7921,0.28493,-3.891e-6,0.53179,-0.01342,206.57,16.333,0.0057981,6.7016e-5,43.175,35.971,1.7327,0.44155,5680560,66.91,11.705,0.62571,0.62587,0.30014,0.18023,0.14535,0.057123,0.098592,3.147e-4,0,0,0,0,3.1068e-7,0.019228,4.158,13.579,87.84,-0.0044391,NaN,14.744,1008.6,340.23,0.0052798,0.011958
0.52321,40.257,151.45,255.64,151.51,255.69,0.78545,-6.2386e-5,0.78545,-0.0045508,4.3783,5.3072,28.61,-80.6,9.7921,0.25631,-2.9766e-6,4.4157,-0.016805,206.4,16.166,0.0057941,6.6998e-5,43.19,35.958,1.7392,0.44554,5731524,66.707,11.928,0.62638,0.62651,0.30003,0.18054,0.14581,0.051387,0.089829,1.8984e-4,0,0,0,0,2.1039e-5,0.019401,4.158,13.579,87.827,-0.0021764,NaN,14.738,1008.5,340.23,0.0056881,0.012118
0.52889,41.122,152.9,253.59,152.97,253.67,0.81045,-6.3835e-5,0.81045,-0.0045129,4.4111,6.2559,28.61,-80.6,9.7921,0.20574,-2.7717e-6,8.0818,-0.036374,206.23,15.999,0.00579,6.6981e-5,43.212,35.946,1.7474,0.44981,5786012,66.473,12.17,0.6271,0.62718,0.29991,0.18088,0.1463,0.041231,0.071723,2.4957e-4,0,0,0,0,6.9146e-5,0.019587,4.158,13.579,87.791,0.001409,NaN,14.733,1008.4,340.23,0.0069853,0.012295
0.53588,42.197,154.67,250.95,154.73,251.08,0.84142,-6.5448e-5,0.84142,-0.0044566,4.4607,7.976,28.61,-80.6,9.792,0.12297,-3.3637e-6,11.366,-0.068978,206.04,15.807,0.0057854,6.6961e-5,43.245,35.932,1.7588,0.45501,5852337,66.15,12.468,0.62799,0.62802,0.29977,0.1813,0.14691,0.024618,0.04324,-2.6498e-4,0,0,0,0,1.3366e-4,0.019814,4.158,13.579,87.723,0.0071114,NaN,14.726,1008.3,340.22,0.010478,0.012459
0.54636,43.831,157.29,246.77,157.35,247.02,0.88866,-6.7029e-5,0.88866,-0.0043217,4.561,11.141,28.61,-80.6,9.792,0.018545,-4.7023e-6,-12.95,-0.39042,205.78,15.543,0.005779,6.6933e-5,43.289,35.912,1.7741,0.46272,5950595,65.665,12.918,0.62932,0.62932,0.29955,0.18193,0.14783,0.0037086,0.0069201,-3.3841e-4,0,0,0,0,-1.6778e-4,0.020149,4.158,13.579,87.591,0.01344,NaN,14.715,1008.1,340.22,0.015717,0.012594
0.56207,46.333,161.14,240.47,161.21,240.93,0.96191,-6.6018e-5,0.96191,-0.0039323,4.77,14.913,28.61,-80.6,9.792,0.17296,-1.8423e-6,-7.786,-0.031598,205.38,15.146,0.0057694,6.6891e-5,43.257,35.883,1.7736,0.47407,6095221,65.241,13.6,0.63132,0.63138,0.29923,0.18288,0.14922,0.034803,0.06207,4.0876e-4,0,0,0,0,-5.7785e-5,0.020643,4.158,13.579,87.419,0.015662,NaN,14.699,1007.8,340.21,0.0072453,0.012802
0.56932,47.507,162.88,238.77,162.95,239.29,0.99687,-6.404e-5,0.99687,-0.0036807,4.8816,15.661,28.61,-80.6,9.792,0.1986,-2.3873e-6,-3.3755,-0.020488,205.03,14.799,0.0057609,6.6855e-5,43.257,35.857,1.7798,0.47921,6160698,64.992,13.915,0.63225,0.63233,0.29908,0.18332,0.14985,0.040031,0.071074,-2.9404e-4,0,0,0,0,-1.0629e-5,0.020867,4.158,13.579,87.379,0.013998,NaN,14.691,1007.7,340.2,0.0061841,0.012983
0.5755,48.519,164.36,236.68,164.43,237.2,1.0274,-6.1748e-5,1.0274,-0.0034437,4.9787,15.573,28.61,-80.6,9.792,0.19344,-8.3231e-7,0.65491,-0.019476,204.83,14.595,0.005756,6.6833e-5,43.265,35.841,1.7854,0.48356,6216045,64.764,14.185,0.63304,0.63311,0.29895,0.18369,0.1504,0.039021,0.070022,-1.2744e-4,0,0,0,0,3.9296e-7,0.021056,4.158,13.579,87.37,0.011875,NaN,14.685,1007.6,340.2,0.0061601,0.013163
0.58166,49.536,165.81,234.52,165.89,234.99,1.0583,-5.9016e-5,1.0583,-0.003195,5.0729,14.844,28.61,-80.6,9.792,0.16491,0,4.4338,-0.018349,204.64,14.408,0.0057514,6.6814e-5,43.281,35.827,1.7926,0.48785,6270657,64.518,14.454,0.63382,0.63388,0.29882,0.18406,0.15094,0.033273,0.059374,4.3064e-4,0,0,0,0,1.7696e-5,0.021242,4.158,13.579,87.386,0.0092174,NaN,14.678,1007.4,340.19,0.0071327,0.013334
0.5888,50.725,167.48,231.93,167.56,232.31,1.0949,-5.5502e-5,1.0949,-0.0029045,5.1739,13.318,28.61,-80.6,9.792,0.1085,1.0391e-6,7.8633,-0.017529,204.44,14.207,0.0057464,6.6793e-5,43.306,35.812,1.8023,0.49277,6333239,64.192,14.765,0.63473,0.63476,0.29868,0.18449,0.15157,0.021886,0.039425,4.5043e-4,0,0,0,0,5.4554e-5,0.021456,4.158,13.579,87.431,0.0049401,NaN,14.67,1007.3,340.19,0.010521,0.013516
0.59932,52.499,169.91,227.91,169.99,228.14,1.15,-5.0178e-5,1.15,-0.0025,5.2989,10.288,28.61,-80.6,9.792,0.0020059,-5.1334e-7,9.9197,-0.85071,204.17,13.94,0.0057399,6.6764e-5,43.351,35.792,1.8179,0.49993,6424272,63.705,15.226,0.63608,0.63608,0.29846,0.18513,0.15249,4.0419e-4,9.351e-4,2.4363e-4,0,0,0,0,8.4354e-5,0.021768,4.158,13.579,87.528,-7.2271e-5,NaN,14.659,1007.1,340.18,0.015782,0.013744
0.6151,55.209,173.48,221.79,173.56,221.87,1.2347,-4.3111e-5,1.2347,-0.0020005,5.4272,6.1939,28.61,-80.6,9.792,0.13067,8.8133e-6,-5.7072,0.0021923,203.77,13.541,0.0057301,6.6723e-5,43.328,35.762,1.8197,0.51045,6557946,63.265,15.919,0.63808,0.63812,0.29813,0.18608,0.15387,0.026477,0.047944,2.6316e-4,0,0,0,0,-2.6785e-5,0.022225,4.158,13.579,87.661,-0.011866,NaN,14.641,1006.8,340.17,0.0080437,0.013923
0.62314,56.612,175.26,219.73,175.35,219.8,1.2785,-4.0837e-5,1.2785,-0.00183,5.4732,5.3494,28.61,-80.6,9.792,0.15305,9.3492e-6,-1.1702,0.013554,203.41,13.181,0.0057211,6.6685e-5,43.331,35.735,1.8269,0.51571,6624674,62.992,16.273,0.6391,0.63915,0.29797,0.18656,0.15457,0.031066,0.056525,3.3585e-4,0,0,0,0,-1.1032e-6,0.022454,4.158,13.579,87.689,-0.015815,NaN,14.632,1006.6,340.17,0.0066748,0.014101
0.62982,57.786,176.73,217.45,176.81,217.52,1.3152,-3.9927e-5,1.3152,-0.0017394,5.5091,5.4862,28.61,-80.6,9.792,0.14226,8.4841e-6,2.8058,0.014729,203.19,12.958,0.0057156,6.6661e-5,43.342,35.718,1.8337,0.52002,6679386,62.739,16.565,0.63994,0.63998,0.29783,0.18696,0.15515,0.028898,0.052548,-4.3051e-4,0,0,0,0,6.2381e-6,0.022642,4.158,13.579,87.683,-0.016642,NaN,14.624,1006.5,340.16,0.0070555,0.01428
0.63687,59.039,178.26,214.8,178.34,214.9,1.3542,-3.9948e-5,1.3542,-0.0016902,5.5509,6.4161,28.61,-80.6,9.792,0.10527,6.9127e-6,6.3971,0.035271,202.98,12.75,0.0057105,6.6639e-5,43.362,35.702,1.8423,0.52453,6736546,62.435,16.874,0.64083,0.64086,0.29769,0.18738,0.15577,0.021387,0.038894,-4.3064e-4,0,0,0,0,3.1873e-5,0.022838,4.158,13.579,87.65,-0.016314,NaN,14.616,1006.3,340.16,0.0093622,0.014462
0.64623,60.717,180.26,211.05,180.35,211.22,1.4065,-4.1431e-5,1.4065,-0.0016878,5.6206,8.508,28.61,-80.6,9.792,0.030343,8.6427e-6,9.0865,0.16745,202.73,12.501,0.0057043,6.6613e-5,43.397,35.683,1.8553,0.53043,6811321,62.002,17.284,0.64201,0.64201,0.2975,0.18794,0.15658,0.0061622,0.011165,-1.8566e-4,0,0,0,0,6.2885e-5,0.023094,4.158,13.579,87.576,-0.01574,NaN,14.605,1006.1,340.15,0.014043,0.014647
0.66028,63.269,183.2,205.26,183.29,205.6,1.4864,-4.653e-5,1.4864,-0.0017936,5.7647,11.728,28.61,-80.6,9.792,0.077989,1.529e-5,-7.3819,0.05476,202.38,12.147,0.0056954,6.6576e-5,43.4,35.656,1.8626,0.5391,6921181,61.531,17.897,0.64376,0.64377,0.29721,0.18877,0.15778,0.015891,0.030107,3.1049e-4,0,0,0,0,-4.0181e-5,0.023471,4.158,13.579,87.453,-0.0024153,NaN,14.589,1005.8,340.14,0.011425,0.014862
0.6717,65.376,185.54,201.3,185.63,201.71,1.5531,-5.0795e-5,1.5531,-0.001874,5.9077,12.859,28.61,-80.6,9.792,0.11382,1.4771e-5,-2.1861,0.023593,201.99,11.761,0.0056857,6.6535e-5,43.404,35.626,1.8706,0.546,7008450,61.178,18.394,0.64518,0.6452,0.29698,0.18944,0.15876,0.023252,0.043785,-1.1577e-4,0,0,0,0,-3.4356e-6,0.023771,4.158,13.579,87.397,0.0080569,NaN,14.575,1005.6,340.13,0.0076475,0.015054
0.67935,66.8,187.07,198.92,187.17,199.31,1.5986,-5.266e-5,1.5986,-0.0018874,6.0053,12.444,28.61,-80.6,9.792,0.10108,1.3103e-5,1.695,0.035628,201.7,11.472,0.0056785,6.6505e-5,43.418,35.604,1.8793,0.55054,7065833,60.88,18.725,0.64612,0.64614,0.29683,0.18988,0.1594,0.020668,0.038779,-2.708e-4,0,0,0,0,2.0314e-6,0.023968,4.158,13.579,87.395,0.012775,NaN,14.566,1005.4,340.13,0.0084835,0.015229
0.68783,68.395,188.76,195.79,188.85,196.1,1.65,-5.3297e-5,1.65,-0.0018508,6.1055,10.967,28.61,-80.6,9.792,0.058179,1.4173e-5,4.9647,0.070036,201.46,11.228,0.0056723,6.6479e-5,43.442,35.585,1.8898,0.55551,7128547,60.488,19.091,0.64715,0.64716,0.29666,0.19038,0.16012,0.011898,0.022772,6.9328e-5,0,0,0,0,1.712e-5,0.024184,4.158,13.579,87.425,0.016017,NaN,14.555,1005.2,340.12,0.012725,0.015418
0.70056,70.812,191.23,190.81,191.33,190.97,1.7285,-5.109e-5,1.7285,-0.0016935,6.2262,7.8861,28.61,-80.6,9.792,0.027581,1.486e-5,-5.9144,0.12174,201.14,10.907,0.0056642,6.6446e-5,43.469,35.56,1.9022,0.56281,7220728,59.899,19.638,0.6487,0.6487,0.29641,0.19111,0.16118,0.0056473,0.010925,5.1787e-5,0,0,0,0,-2.367e-5,0.024501,4.158,13.579,87.499,0.011604,NaN,14.54,1004.9,340.11,0.019088,0.015602
0.71965,74.497,194.83,183.22,194.94,183.31,1.8486,-4.4354e-5,1.8486,-0.0013748,6.3511,5.7391,28.61,-80.6,9.7919,0.076525,2.9605e-5,0.091579,0.073758,200.66,10.425,0.005652,6.6395e-5,43.48,35.522,1.9139,0.57343,7354645,59.362,20.449,0.65098,0.65099,0.29604,0.19219,0.16275,0.015733,0.030384,2.3306e-4,0,0,0,0,5.4672e-9,0.024963,4.158,13.579,87.559,-0.017541,NaN,14.516,1004.5,340.1,0.0099429,0.015787
0.72959,76.443,196.66,180.54,196.76,180.65,1.912,-4.3757e-5,1.912,-0.0013113,6.4114,6.4778,28.61,-80.6,9.7919,0.050956,3.0013e-5,3.6262,0.12284,200.22,9.9853,0.0056408,6.6349e-5,43.502,35.488,1.9274,0.5788,7422279,58.906,20.867,0.65215,0.65216,0.29585,0.19275,0.16355,0.010485,0.020089,2.7127e-4,0,0,0,0,8.4142e-6,0.025196,4.158,13.579,87.539,-0.030163,NaN,14.503,1004.3,340.09,0.014734,0.015973
0.74432,79.36,199.29,174.55,199.4,174.77,2.0073,-5.0469e-5,2.0073,-0.0014406,6.5244,8.7729,28.61,-80.6,9.7919,0.019301,3.2167e-5,-4.8679,0.27411,199.84,9.6116,0.0056312,6.631e-5,43.532,35.458,1.9417,0.58658,7520072,58.225,21.48,0.65387,0.65387,0.29558,0.19356,0.16473,0.0039771,0.0077056,-3.1171e-4,0,0,0,0,-1.4765e-5,0.025534,4.158,13.579,87.47,-0.025121,NaN,14.484,1003.9,340.08,0.022101,0.016162
0.76642,83.807,203.09,165.69,203.21,165.97,2.1538,-6.8636e-5,2.1538,-0.0018258,6.7398,9.6649,28.61,-80.6,9.7919,0.051095,5.4502e-5,1.1159,-0.021079,199.29,9.0538,0.0056169,6.6251e-5,43.553,35.414,1.9573,0.59781,7661047,57.566,22.385,0.65638,0.65639,0.29517,0.19476,0.16646,0.010571,0.020462,-1.8524e-4,0,0,0,0,7.4701e-7,0.026022,4.158,13.579,87.429,-0.006321,NaN,14.455,1003.4,340.06,0.013515,0.016343
0.77994,86.567,205.33,161.79,205.44,161.99,2.2458,-8.0167e-5,2.2458,-0.0020453,6.8612,7.9815,28.61,-80.6,9.7919,0.011358,5.9259e-5,3.7639,-0.21318,198.75,8.5144,0.0056029,6.6194e-5,43.584,35.371,1.9751,0.60441,7743765,56.912,22.926,0.65788,0.65789,0.29493,0.19547,0.16749,0.0023521,0.0042475,2.8099e-4,0,0,0,0,8.315e-6,0.026308,4.158,13.579,87.465,-0.016139,NaN,14.437,1003.1,340.05,0.020272,0.016565
0.80021,90.762,208.56,152.28,208.68,152.38,2.3863,-1.0594e-4,2.3863,-0.0025436,6.9953,5.5552,28.61,-80.6,9.7919,0.037988,7.1018e-5,-1.1487,-0.09118,198.25,8.0192,0.0055901,6.6142e-5,43.603,35.332,1.9893,0.61396,7863183,55.967,23.724,0.66009,0.66009,0.29457,0.19651,0.169,0.0078947,0.015537,-3.3216e-4,0,0,0,0,-7.5061e-7,0.026723,4.158,13.579,87.522,-0.026008,NaN,14.41,1002.6,340.03,0.016808,0.01676
0.81702,94.29,211.11,145.29,211.23,145.43,2.5047,-1.3656e-4,2.5047,-0.0031239,7.0947,6.2826,28.61,-80.6,9.7919,0.011131,6.8568e-5,1.7753,-0.28473,197.74,7.5076,0.0055767,6.6088e-5,43.634,35.291,2.0066,0.62147,7956875,54.826,24.362,0.66184,0.66184,0.29429,0.19735,0.17021,0.0023172,0.0050511,1.802e-4,0,0,0,0,1.7501e-6,0.027049,4.158,13.579,87.512,0.015554,NaN,14.387,1002.2,340.02,0.025213,0.016943
0.84223,99.658,214.7,132.93,214.82,133.11,2.6858,-1.5741e-4,2.6858,-0.003358,7.2764,6.9678,28.61,-80.6,9.7919,0.018656,3.1512e-5,0.62822,-0.11765,197.19,6.9551,0.0055622,6.603e-5,43.665,35.246,2.0247,0.63206,8088708,53.257,25.28,0.66436,0.66436,0.29388,0.19855,0.17194,0.0038973,0.0075422,4.5608e-4,0,0,0,0,2.1189e-7,0.027509,4.158,13.579,87.495,-0.020483,NaN,14.352,1001.6,340,0.032541,0.017144
0.87477,106.71,218.92,117.89,219.05,118.02,2.926,-2.2914e-4,2.926,-0.004487,7.4681,5.4863,28.61,-80.6,9.7918,0.0021262,7.2889e-5,-0.073587,-0.016904,196.43,6.1958,0.0055422,6.595e-5,43.71,35.185,2.0504,0.64453,8243161,51.01,26.385,0.66738,0.66738,0.29339,0.19998,0.17401,4.458e-4,9.0684e-4,-1.241e-4,0,0,0,0,0,0.028051,4.158,13.579,87.542,0.034651,NaN,14.306,1000.7,339.97,0.048812,0.017329
0.92359,117.54,224.42,92.839,224.55,92.847,3.2975,-3.3221e-4,3.2975,-0.0057724,7.6742,1.1933,28.61,-80.6,9.7918,0.068923,0.0036455,7.5753,-2.2972,195.39,5.1529,0.0055144,6.5841e-5,43.744,35.099,2.0792,0.66078,8442901,49.272,27.864,0.6714,0.67141,0.29274,0.2019,0.17676,0.014554,0.029976,-1.3907e-5,0,0,0,0,2.8201e-5,0.028756,4.158,13.579,87.655,0.17961,NaN,14.236,999.47,339.93,0.0074425,0.017658
0.93103,119.21,225.15,96.521,225.28,96.637,3.3546,-3.7914e-4,3.3546,-0.0064756,7.6967,4.748,28.61,-80.6,9.7918,0.015894,0.0036427,-3.7629,-8.9643,194.68,4.4512,0.0054956,6.5767e-5,43.768,35.041,2.0989,0.66295,8469329,48.659,28.064,0.67194,0.67194,0.29265,0.20215,0.17714,0.0033545,0.0073967,-7.7209e-5,0,0,0,0,-6.9133e-6,0.028849,4.158,13.579,87.587,0.33129,NaN,14.225,999.27,339.92,0.011164,0.017962
0.94219,121.73,226.21,90.546,226.35,90.946,3.441,-3.795e-4,3.441,-0.0063191,7.7741,8.5186,28.61,-80.6,9.7918,0.091043,0.0036106,-4.7279,-1.3408,194.47,4.2348,0.0054897,6.5744e-5,43.756,35.023,2.1003,0.6661,8507693,48.111,28.357,0.67274,0.67276,0.29253,0.20253,0.17768,0.01927,0.040063,-2.7105e-4,0,0,0,0,-1.0811e-5,0.028985,4.158,13.579,87.5,0.2737,NaN,14.209,998.97,339.91,0.0054583,0.018281
0.94765,122.96,226.71,89.031,226.85,89.483,3.4835,-3.5393e-4,3.4835,-0.0058213,7.8227,8.9805,28.61,-80.6,9.7918,0.10112,0.003608,-0.43112,-1.1489,194.27,4.0414,0.0054845,6.5724e-5,43.758,35.007,2.1047,0.66758,8525604,47.771,28.494,0.67311,0.67313,0.29247,0.20271,0.17794,0.021418,0.044655,-3.4406e-4,0,0,0,0,-8.9501e-8,0.029049,4.158,13.579,87.485,0.15254,NaN,14.201,998.83,339.9,0.0048714,0.018783
0.95252,124.07,227.14,86.949,227.28,87.346,3.5217,-3.2451e-4,3.5217,-0.0052795,7.8654,8.3228,28.61,-80.6,9.7918,0.088668,0.0036075,3.3733,-1.2434,194.15,3.9213,0.0054812,6.5711e-5,43.767,34.997,2.1091,0.66886,8541190,47.429,28.614,0.67344,0.67345,0.29241,0.20287,0.17816,0.018784,0.039403,-2.0495e-4,0,0,0,0,5.4585e-6,0.029104,4.158,13.579,87.492,0.020875,NaN,14.194,998.7,339.9,0.005497,0.019032
0.95802,125.32,227.62,84.431,227.76,84.689,3.5651,-2.9241e-4,3.5651,-0.0046994,7.907,6.6038,28.61,-80.6,9.7918,0.055011,0.0036083,6.5206,-1.8305,194.03,3.8006,0.005478,6.5699e-5,43.782,34.987,2.1152,0.67028,8558305,46.977,28.746,0.6738,0.6738,0.29236,0.20304,0.17841,0.011651,0.024774,2.0033e-4,0,0,0,0,2.0311e-5,0.029166,4.158,13.579,87.521,-0.12424,NaN,14.185,998.55,339.9,0.0082456,0.019219
0.96626,127.2,228.31,80.395,228.45,80.459,3.6305,-2.6396e-4,3.6305,-0.0041657,7.9479,3.2202,28.61,-80.6,9.7918,0.017283,0.0036044,-6.2745,-5.1896,193.87,3.6408,0.0054736,6.5682e-5,43.801,34.974,2.123,0.67232,8583029,46.297,28.938,0.67432,0.67432,0.29227,0.20329,0.17876,0.0036598,0.0078559,-1.6449e-4,0,0,0,0,-1.8693e-5,0.029254,4.158,13.579,87.585,-0.26562,NaN,14.173,998.33,339.89,0.012368,0.019411
0.97863,130.03,229.29,74.32,229.43,74.322,3.7289,-2.8788e-4,3.7289,-0.0044234,7.9624,0.49361,28.61,-80.6,9.7918,0.079445,0.0035882,-2.5576,-0.94661,193.63,3.401,0.0054671,6.5657e-5,43.792,34.953,2.1257,0.67523,8617975,45.695,29.211,0.67506,0.67508,0.29215,0.20364,0.17927,0.016865,0.03593,-9.7115e-5,0,0,0,0,-3.0794e-6,0.02938,4.158,13.579,87.657,-0.20552,NaN,14.155,998,339.88,0.0059041,0.019575
0.98454,131.38,229.73,72.863,229.87,72.864,3.7759,-3.2088e-4,3.7759,-0.004869,7.9601,0.37272,28.61,-80.6,9.7918,0.077732,0.0035878,1.4471,-0.94481,193.42,3.1884,0.0054613,6.5634e-5,43.797,34.936,2.1313,0.67654,8633686,45.304,29.335,0.6754,0.67541,0.2921,0.2038,0.1795,0.016509,0.0354,3.5701e-4,0,0,0,0,9.8207e-7,0.029437,4.158,13.579,87.661,-0.080992,NaN,14.146,997.84,339.87,0.0059639,0.019778
0.9905,132.76,230.17,70.211,230.3,70.214,3.8234,-3.5725e-4,3.8234,-0.0053536,7.9608,0.69952,28.61,-80.6,9.7918,0.054286,0.0035862,4.8278,-1.2979,193.28,3.0504,0.0054575,6.562e-5,43.809,34.924,2.1369,0.67783,8649012,44.832,29.456,0.67573,0.67574,0.29204,0.20396,0.17973,0.011528,0.025102,6.9514e-5,0,0,0,0,1.0889e-5,0.029492,4.158,13.579,87.641,0.062972,NaN,14.137,997.68,339.87,0.0083743,0.01997
0.99887,134.69,230.75,65.101,230.89,65.177,3.8901,-3.9496e-4,3.8901,-0.0058172,7.977,3.1541,28.61,-80.6,9.7918,0.0093127,0.0035854,-0.38596,-6.9554,193.12,2.8836,0.0054529,6.5602e-5,43.829,34.91,2.1452,0.67955,8669569,43.834,29.619,0.67617,0.67617,0.29197,0.20417,0.18003,0.0019768,0.0041345,1.8796e-4,0,0,0,0,-6.9243e-8,0.029567,4.158,13.579,87.589,0.20433,NaN,14.125,997.45,339.86,0.012561,0.020161
1.0114,137.59,231.54,54.422,231.68,54.723,3.9907,-3.9358e-4,3.9907,-0.0056508,8.0377,5.7356,28.61,-80.6,9.7918,0.061486,0.0035599,-2.9483,-0.87389,192.89,2.655,0.0054467,6.5578e-5,43.822,34.891,2.148,0.68192,8697588,42.591,29.843,0.67679,0.67679,0.29187,0.20446,0.18045,0.013079,0.028209,-3.466e-4,0,0,0,0,-4.0128e-6,0.029669,4.158,13.579,87.52,0.17419,NaN,14.106,997.11,339.85,0.0073523,0.020388
1.0188,139.29,231.95,50.814,232.09,51.121,4.0499,-3.6639e-4,4.0499,-0.0051834,8.0811,5.5935,28.61,-80.6,9.7917,0.06116,0.0035636,1.1545,-0.80004,192.68,2.4479,0.005441,6.5556e-5,43.827,34.873,2.1533,0.68315,8711840,41.663,29.958,0.6771,0.67711,0.29182,0.20461,0.18067,0.013015,0.02755,2.6246e-5,0,0,0,0,6.1318e-7,0.029721,4.158,13.579,87.513,0.054239,NaN,14.095,996.91,339.84,0.0074948,0.020587
1.0263,141.03,232.33,45.46,232.47,45.636,4.1106,-3.3512e-4,4.1106,-0.004671,8.1185,4.0015,28.61,-80.6,9.7917,0.033845,0.0035585,4.2888,-1.2783,192.53,2.2946,0.0054368,6.554e-5,43.839,34.86,2.1595,0.68428,8724941,40.48,30.064,0.6774,0.6774,0.29177,0.20475,0.18087,0.0072008,0.015843,-2.8835e-4,0,0,0,0,8.4339e-6,0.02977,4.158,13.579,87.535,-0.08401,NaN,14.083,996.71,339.83,0.011242,0.020751
1.0375,143.65,232.83,32.504,232.97,32.51,4.2021,-3.1389e-4,4.2021,-0.0042799,8.1458,0.64075,28.61,-80.6,9.7917,0.026391,0.00355,-4.5263,-1.3579,192.34,2.105,0.0054315,6.552e-5,43.847,34.844,2.1652,0.68576,8741830,37.688,30.202,0.67778,0.67778,0.29171,0.20494,0.18113,0.0056171,0.012058,4.6014e-4,0,0,0,0,-9.3536e-6,0.029834,4.158,13.579,87.592,-0.18814,NaN,14.066,996.4,339.82,0.016863,0.020934
1.0544,147.58,233.32,8.3628,233.47,8.497,4.3394,-3.5737e-4,4.3394,-0.0047186,8.1365,1.504,28.61,-80.6,9.7917,0.044916,0.0034217,1.8733,-0.54712,192.09,1.8617,0.0054248,6.5495e-5,43.847,34.823,2.1702,0.68725,8757783,34.611,30.337,0.67817,0.67818,0.29165,0.20512,0.1814,0.0095693,0.020574,5.1617e-5,0,0,0,0,1.5954e-6,0.029897,4.158,13.579,87.615,-0.027837,NaN,14.041,995.94,339.81,0.0098968,0.02122
